sponsor,approval_rate,total
"Institut National de la Santé Et de la Recherche Médicale, France",0.08333333333333333,12
Theracos,0.25,12
Universitair Ziekenhuis Brussel,0.25,12
RenJi Hospital,0.25,12
"Flexion Therapeutics, Inc.",0.8333333333333334,12
"Astellas Pharma Korea, Inc.",0.3333333333333333,12
University Medical Centre Ljubljana,0.3333333333333333,12
Prolong Pharmaceuticals,0.08333333333333333,12
Ache Laboratorios Farmaceuticos S.A.,0.16666666666666666,12
Mansoura University,0.16666666666666666,12
Istituto Scientifico Romagnolo per lo Studio e la cura dei Tumori,0.08333333333333333,12
The Christie NHS Foundation Trust,0.2727272727272727,11
Dendreon,0.6363636363636364,11
International Breast Cancer Study Group,0.45454545454545453,11
Cambridge University Hospitals NHS Foundation Trust,0.45454545454545453,11
National Institute on Alcohol Abuse and Alcoholism (NIAAA),0.0,11
Conatus Pharmaceuticals Inc.,0.2727272727272727,11
"Sarepta Therapeutics, Inc.",0.0,11
Swedish Orphan Biovitrum,0.2727272727272727,11
Keryx Biopharmaceuticals,0.5454545454545454,11
Romark Laboratories L.C.,0.36363636363636365,11
"Mesoblast, Inc.",0.45454545454545453,11
Haukeland University Hospital,0.18181818181818182,11
Jules Bordet Institute,0.09090909090909091,11
Bayside Health,0.36363636363636365,11
Germans Trias i Pujol Hospital,0.5454545454545454,11
Creighton University,0.09090909090909091,11
Augusta University,0.09090909090909091,11
"Mount Sinai Hospital, Canada",0.2727272727272727,11
Gemin X,0.18181818181818182,11
Institut Curie,0.2727272727272727,11
Centre Hospitalier Universitaire Vaudois,0.2727272727272727,11
Sheffield Teaching Hospitals NHS Foundation Trust,0.2727272727272727,11
Marinus Pharmaceuticals,0.36363636363636365,11
"Horizon Pharma Ireland, Ltd., Dublin Ireland",0.5454545454545454,11
Nestlé,0.09090909090909091,11
Centre Hospitalier Universitaire de Besancon,0.2727272727272727,11
Cancer Trials Ireland,0.18181818181818182,11
"Genexine, Inc.",0.2727272727272727,11
"University Hospital, Angers",0.45454545454545453,11
Piramal Enterprises Limited,0.0,11
"Human Genome Sciences Inc., a GSK Company",0.45454545454545453,11
University of Toronto,0.2727272727272727,11
The Catholic University of Korea,0.2727272727272727,11
Adimmune Corporation,0.2727272727272727,11
FORUM Pharmaceuticals Inc,0.2727272727272727,11
Hillel Yaffe Medical Center,0.0,11
"Taipei Veterans General Hospital, Taiwan",0.0,11
AIO-Studien-gGmbH,0.18181818181818182,11
Jiangsu Province Centers for Disease Control and Prevention,0.36363636363636365,11
University of Roma La Sapienza,0.2727272727272727,11
Ardelyx,0.6363636363636364,11
Tianjin Medical University Cancer Institute and Hospital,0.45454545454545453,11
SecuraBio,0.18181818181818182,11
"Il-Yang Pharm. Co., Ltd.",0.2727272727272727,11
"TG Therapeutics, Inc.",0.7272727272727273,11
Indonesia University,0.18181818181818182,11
National Institute on Aging (NIA),0.1,10
Boston Medical Center,0.1,10
Facet Biotech,0.2,10
NeurogesX,0.7,10
QLT Inc.,0.4,10
Pediatric Brain Tumor Consortium,0.1,10
Ono Pharma USA Inc,0.4,10
"ImmunoGen, Inc.",0.3,10
Baylor Research Institute,0.3,10
Multidisciplinary Association for Psychedelic Studies,0.5,10
NHS Greater Glasgow and Clyde,0.0,10
FHI 360,0.1,10
Geron Corporation,0.1,10
Ligand Pharmaceuticals,0.9,10
Baxter Healthcare Corporation,0.3,10
Karolinska University Hospital,0.4,10
Nationwide Children's Hospital,0.0,10
"University Hospital, Limoges",0.0,10
Louisiana State University Health Sciences Center Shreveport,0.2,10
Poitiers University Hospital,0.2,10
University of Mississippi Medical Center,0.3,10
University of Saskatchewan,0.2,10
National Jewish Health,0.1,10
"National Health Research Institutes, Taiwan",0.1,10
University of New Mexico,0.3,10
Lindner Center of HOPE,0.4,10
"Sprout Pharmaceuticals, Inc",0.3,10
Kaiser Permanente,0.2,10
IBSA Institut Biochimique SA,0.6,10
Austrian Breast & Colorectal Cancer Study Group,0.5,10
"All India Institute of Medical Sciences, New Delhi",0.4,10
Ferrer Internacional S.A.,0.3,10
Innovaderm Research Inc.,0.1,10
University Hospital Southampton NHS Foundation Trust,0.2,10
Handok Inc.,0.6,10
Jennerex Biotherapeutics,0.4,10
IRCCS San Raffaele,0.4,10
Seikagaku Corporation,0.3,10
Hull University Teaching Hospitals NHS Trust,0.3,10
Zealand University Hospital,0.3,10
VIVUS LLC,0.5,10
3M,0.0,10
Hallym University Medical Center,0.7,10
Biodel,0.8,10
Portola Pharmaceuticals,0.6,10
Medical University of Graz,0.1,10
"AcelRx Pharmaceuticals, Inc.",1.0,10
Federico II University,0.4,10
Bioverativ Therapeutics Inc.,0.8,10
Chonbuk National University Hospital,0.2,10
"Kowa Research Institute, Inc.",0.4,10
Barts & The London NHS Trust,0.1,10
Uppsala University,0.4,10
Guang'anmen Hospital of China Academy of Chinese Medical Sciences,0.4,10
GlycoMimetics Incorporated,0.3,10
"Ahn-Gook Pharmaceuticals Co.,Ltd",0.2,10
Celularity Incorporated,0.3,10
Trevena Inc.,0.8,10
Sun Pharma Advanced Research Company Limited,0.3,10
Vaxart,0.6,10
"Tris Pharma, Inc.",0.6,10
Glenmark Pharmaceuticals Ltd. India,0.3,10
Stealth BioTherapeutics Inc.,0.3,10
Fondazione Italiana Linfomi ONLUS,0.5,10
Shandong Cancer Hospital and Institute,0.1,10
"Jiangsu Hansoh Pharmaceutical Co., Ltd.",0.3,10
"MiMedx Group, Inc.",0.4,10
"Sumitomo Pharma Oncology, Inc.",0.0,10
"Tonix Pharmaceuticals, Inc.",0.1,10
"University of Campinas, Brazil",0.1,10
Arrowhead Pharmaceuticals,0.0,10
Seattle Children's Hospital,0.2222222222222222,9
XOMA (US) LLC,0.1111111111111111,9
Transgene,0.4444444444444444,9
Newcastle-upon-Tyne Hospitals NHS Trust,0.3333333333333333,9
La Jolla Pharmaceutical Company,0.2222222222222222,9
Translational Oncology Research International,0.6666666666666666,9
Myrexis Inc.,0.4444444444444444,9
Sangamo Therapeutics,0.4444444444444444,9
Bandim Health Project,0.2222222222222222,9
"University Hospital, Bonn",0.1111111111111111,9
ZARS Pharma Inc.,0.3333333333333333,9
"St George's, University of London",0.0,9
"Heinrich-Heine University, Duesseldorf",0.2222222222222222,9
Beth Israel Medical Center,0.0,9
Public Health England,0.3333333333333333,9
Institut du Cancer de Montpellier - Val d'Aurelle,0.5555555555555556,9
Dey,0.4444444444444444,9
Ontario Clinical Oncology Group (OCOG),0.0,9
Sunesis Pharmaceuticals,0.4444444444444444,9
"Puma Biotechnology, Inc.",0.6666666666666666,9
Hvidovre University Hospital,0.3333333333333333,9
Hellenic Cooperative Oncology Group,0.6666666666666666,9
Can-Fite BioPharma,0.3333333333333333,9
Zealand Pharma,0.6666666666666666,9
Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,0.4444444444444444,9
Protein Sciences Corporation,0.7777777777777778,9
"Aegerion Pharmaceuticals, Inc.",0.5555555555555556,9
West Virginia University,0.1111111111111111,9
Postgraduate Institute of Medical Education and Research,0.1111111111111111,9
Medstar Health Research Institute,0.2222222222222222,9
sigma-tau i.f.r. S.p.A.,0.2222222222222222,9
Assaf-Harofeh Medical Center,0.0,9
Cytori Therapeutics,0.2222222222222222,9
Therapeutic Advances in Childhood Leukemia Consortium,0.2222222222222222,9
University of Nottingham,0.3333333333333333,9
"BioLineRx, Ltd.",0.7777777777777778,9
Seung-Jung Park,0.1111111111111111,9
Altor BioScience,0.2222222222222222,9
University Magna Graecia,0.0,9
Esanex Inc.,0.2222222222222222,9
Vifor Pharma,0.7777777777777778,9
Medical University Innsbruck,0.0,9
Institut Paoli-Calmettes,0.1111111111111111,9
French Innovative Leukemia Organisation,0.4444444444444444,9
"National Cancer Centre, Singapore",0.2222222222222222,9
Syndax Pharmaceuticals,0.4444444444444444,9
Chelsea Therapeutics,0.4444444444444444,9
University of Birmingham,0.4444444444444444,9
AOP Orphan Pharmaceuticals AG,0.5555555555555556,9
Akros Pharma Inc.,0.4444444444444444,9
"Merz North America, Inc.",0.3333333333333333,9
"Fluart Innovative Vaccine Ltd, Hungary",1.0,9
"Zafgen, Inc.",0.7777777777777778,9
"AMAG Pharmaceuticals, Inc.",0.5555555555555556,9
"Cady, Roger, M.D.",0.2222222222222222,9
Singapore General Hospital,0.2222222222222222,9
Shanghai Jiao Tong University School of Medicine,0.1111111111111111,9
"Xiamen Amoytop Biotech Co., Ltd.",0.2222222222222222,9
Hospital Universitari Vall d'Hebron Research Institute,0.0,9
Catholic University of the Sacred Heart,0.3333333333333333,9
"Therapeutics, Inc.",0.0,9
Beijing Cancer Hospital,0.6666666666666666,9
University of Liverpool,0.4444444444444444,9
Shanghai Mental Health Center,0.3333333333333333,9
Akebia Therapeutics,0.6666666666666666,9
Medicago,0.7777777777777778,9
"Institute of Liver and Biliary Sciences, India",0.3333333333333333,9
Polaris Group,0.3333333333333333,9
"Maruho Co., Ltd.",0.1111111111111111,9
Wockhardt,0.0,9
Centre Francois Baclesse,0.2222222222222222,9
"Janssen-Cilag Ltd.,Thailand",0.1111111111111111,9
Polyphor Ltd.,0.1111111111111111,9
"Afferent Pharmaceuticals, Inc.",0.4444444444444444,9
Roxall Medicina España S.A,0.4444444444444444,9
"Intra-Cellular Therapies, Inc.",0.7777777777777778,9
"University Hospital, Montpellier",0.2222222222222222,9
Aslan Pharmaceuticals,0.5555555555555556,9
Inova Health Care Services,0.0,9
Guangxi Medical University,0.0,9
Ampio Pharmaceuticals. Inc.,0.6666666666666666,9
St. Louis University,0.1111111111111111,9
"Third Affiliated Hospital, Sun Yat-Sen University",0.3333333333333333,9
Neurogen Brain and Spine Institute,0.0,9
PT Bio Farma,0.2222222222222222,9
BeiGene,0.5555555555555556,9
Tanta University,0.1111111111111111,9
Ain Shams Maternity Hospital,0.1111111111111111,9
National Institute on Drug Abuse (NIDA),0.125,8
"Enzon Pharmaceuticals, Inc.",0.375,8
Telik,0.375,8
Insmed Incorporated,0.625,8
"Peter MacCallum Cancer Centre, Australia",0.75,8
ThromboGenics,0.5,8
Nemours Children's Clinic,0.25,8
Institut Claudius Regaud,0.0,8
Otsuka Beijing Research Institute,0.25,8
University Hospital Schleswig-Holstein,0.25,8
"Nasser Hanna, M.D.",0.0,8
St. Luke's-Roosevelt Hospital Center,0.125,8
Martin-Luther-Universität Halle-Wittenberg,0.375,8
Ottawa Heart Institute Research Corporation,0.25,8
Clavis Pharma,0.375,8
"Mast Therapeutics, Inc.",0.125,8
"Glostrup University Hospital, Copenhagen",0.375,8
Kowa Research Europe,0.5,8
Amgen Research (Munich) GmbH,0.75,8
Indivior Inc.,0.5,8
Central European Cooperative Oncology Group,0.25,8
"University Hospital, Tours",0.375,8
William Beaumont Hospitals,0.375,8
Rigel Pharmaceuticals,0.25,8
Laboratoire français de Fractionnement et de Biotechnologies,0.125,8
University of Tennessee,0.125,8
"Stiefel, a GSK Company",0.625,8
POZEN,0.5,8
London School of Hygiene and Tropical Medicine,0.25,8
McNeil AB,0.375,8
Genmab,0.25,8
Chulalongkorn University,0.375,8
"Arog Pharmaceuticals, Inc.",0.125,8
Denver Health and Hospital Authority,0.0,8
Mundipharma Research GmbH & Co KG,0.625,8
Cascadian Therapeutics Inc.,0.25,8
Chonnam National University Hospital,0.5,8
HAL Allergy,0.875,8
Integra LifeSciences Corporation,0.125,8
Hackensack Meridian Health,0.25,8
Population Health Research Institute,0.375,8
CytRx,0.25,8
Cytheris SA,0.125,8
Zalicus,0.375,8
Johnson & Johnson Taiwan Ltd,0.25,8
Centre Hospitalier Universitaire de Nice,0.0,8
Fougera Pharmaceuticals Inc.,0.125,8
"Jeil Pharmaceutical Co., Ltd.",0.125,8
Centre Hospitalier Universitaire de Saint Etienne,0.25,8
Vascular Biogenics Ltd. operating as VBL Therapeutics,0.5,8
Biotie Therapies Inc.,0.25,8
Nektar Therapeutics,0.125,8
VaxInnate Corporation,0.5,8
Ariad Pharmaceuticals,0.5,8
MediciNova,0.875,8
"Helixmith Co., Ltd.",0.75,8
"CymaBay Therapeutics, Inc.",0.625,8
Ophthotech Corporation,0.375,8
ERYtech Pharma,0.625,8
University at Buffalo,0.5,8
"Anterogen Co., Ltd.",0.25,8
KAI Pharmaceuticals,0.375,8
Helsinki University Central Hospital,0.25,8
"Kyowa Hakko Kirin Pharma, Inc.",0.125,8
TME Pharma AG,0.75,8
Symphogen A/S,0.25,8
NeuroDerm Ltd.,0.625,8
TetraLogic Pharmaceuticals,0.25,8
Centre Hospitalier Universitaire de Nīmes,0.0,8
Glycotope GmbH,0.75,8
"Rhodes Pharmaceuticals, L.P.",0.75,8
St. Olavs Hospital,0.0,8
AB Science,0.5,8
Asahi Kasei Pharma Corporation,0.25,8
Mundipharma (China) Pharmaceutical Co. Ltd,0.25,8
Mundipharma Korea Ltd,0.0,8
Sunovion Respiratory Development Inc.,0.75,8
Acceleron Pharma Inc.,0.25,8
Serum Institute of India Pvt. Ltd.,0.5,8
"Ocular Therapeutix, Inc.",0.75,8
Actavis Inc.,0.0,8
The First Affiliated Hospital with Nanjing Medical University,0.5,8
UroGen Pharma Ltd.,0.25,8
"Chipscreen Biosciences, Ltd.",0.5,8
"Samsung Bioepis Co., Ltd.",0.875,8
PIQUR Therapeutics AG,0.125,8
SOTIO a.s.,0.25,8
"Aevi Genomic Medicine, LLC, a Cerecor company",0.25,8
Medline Industries,0.0,8
Axovant Sciences Ltd.,0.125,8
Hoag Memorial Hospital Presbyterian,0.14285714285714285,7
George Washington University,0.2857142857142857,7
Children's Cancer and Leukaemia Group,0.2857142857142857,7
GenVec,0.14285714285714285,7
Emergent BioSolutions,0.2857142857142857,7
University of Leicester,0.5714285714285714,7
Johns Hopkins Bloomberg School of Public Health,0.14285714285714285,7
Tillotts Pharma AG,0.2857142857142857,7
Temple University,0.2857142857142857,7
OSI Pharmaceuticals,0.42857142857142855,7
Galectin Therapeutics Inc.,0.2857142857142857,7
"JANSSEN Alzheimer Immunotherapy Research & Development, LLC",0.0,7
University of Glasgow,0.2857142857142857,7
"Central Hospital, Nancy, France",0.2857142857142857,7
Nabi Biopharmaceuticals,0.14285714285714285,7
Children's Hospital Los Angeles,0.2857142857142857,7
Ann & Robert H Lurie Children's Hospital of Chicago,0.0,7
"Oncology Specialists, S.C.",0.2857142857142857,7
Rhode Island Hospital,0.14285714285714285,7
St. Joseph's Healthcare Hamilton,0.14285714285714285,7
Institut Cancerologie de l'Ouest,0.42857142857142855,7
Institut de Recherches Cliniques de Montreal,0.14285714285714285,7
"Kastle Therapeutics, LLC",0.7142857142857143,7
"Mt. Sinai Medical Center, Miami",0.2857142857142857,7
University of Turku,0.14285714285714285,7
Omeros Corporation,0.2857142857142857,7
European Society for Blood and Marrow Transplantation,0.2857142857142857,7
Deutsches Herzzentrum Muenchen,0.0,7
Aurinia Pharmaceuticals Inc.,0.7142857142857143,7
Health Decisions,0.2857142857142857,7
Ascenta Therapeutics,0.0,7
"Symphony Evolution, Inc.",0.0,7
Université de Montréal,0.42857142857142855,7
"ArQule, Inc. (a wholly owned subsidiary of Merck Sharp and Dohme, a subsidiary of Merck & Co., Inc.)",0.14285714285714285,7
Pontificia Universidad Catolica de Chile,0.14285714285714285,7
ChemoCentryx,0.8571428571428571,7
Basilea Pharmaceutica,0.7142857142857143,7
Montreal Heart Institute,0.14285714285714285,7
Gachon University Gil Medical Center,0.14285714285714285,7
Stony Brook University,0.14285714285714285,7
Hospital Clinic of Barcelona,0.14285714285714285,7
"Alexza Pharmaceuticals, Inc.",0.8571428571428571,7
The Alfred,0.2857142857142857,7
"Charles University, Czech Republic",0.14285714285714285,7
HRA Pharma,0.42857142857142855,7
"TaiGen Biotechnology Co., Ltd.",0.5714285714285714,7
"University Hospital, Antwerp",0.42857142857142855,7
Viralytics,0.8571428571428571,7
"Kamada, Ltd.",0.7142857142857143,7
Korea University Guro Hospital,0.2857142857142857,7
"Impax Laboratories, LLC",0.8571428571428571,7
Spanish Oncology Genito-Urinary Group,0.42857142857142855,7
Italfarmaco,0.2857142857142857,7
"Medivation, Inc.",0.2857142857142857,7
"Laboratorios Leti, S.L.",0.0,7
Intercept Pharmaceuticals,0.7142857142857143,7
New York Medical College,0.2857142857142857,7
TauRx Therapeutics Ltd,0.2857142857142857,7
"Janssen Biotech, Inc.",0.42857142857142855,7
Cytos Biotechnology AG,0.2857142857142857,7
Bioiberica,0.5714285714285714,7
Göteborg University,0.2857142857142857,7
